Source,Target,Type,Id,Label,timeset,Weight,film,year
_Jean-Laurent_Sasportes_,_Marisa_Paredes_,Undirected,6607,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Martirio_,Undirected,6608,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Melanie_Maurin_,Undirected,6609,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Michael_Strecker_,Undirected,6610,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Michel_Ruben_,Undirected,6611,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Miguel_Ángel_Bolo_,Undirected,6612,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Natalia_Rook_,Undirected,6613,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Nazareth_Panadero_,Undirected,6614,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Paola_Dominguín_,Undirected,6615,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Paz_Vega_,Undirected,6616,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Pina_Bausch_,Undirected,6617,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Rainer_Behr_,Undirected,6618,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Raquel_Aguilera_,Undirected,6619,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Raquel_Rey_,Undirected,6620,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Raúl_Montes_,Undirected,6621,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Rayco_Cano_,Undirected,6622,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Regina_Advento_,Undirected,6623,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Roberto_Álvarez_,Undirected,6624,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Rosario_Flores_,Undirected,6625,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Ruth_Amarante_,Undirected,6626,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Sonia_Grande_,Undirected,6627,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Stephen_Brinkmann_,Undirected,6628,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Vicente_Palomo_,Undirected,6629,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Víctor_Matos_,Undirected,6630,Hable con ella,,1,Hable con ella,2002
_Jean-Laurent_Sasportes_,_Yuyi_Beringola_,Undirected,6631,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Jorge_Puerta_,Undirected,6632,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_José_María_Yazpik_,Undirected,6633,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_José_Sancho_,Undirected,6634,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Joserra_Cadiñanos_,Undirected,6635,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Juan_Carlos_Martínez_Antuña_,Undirected,6636,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Juan_Fernández_,Undirected,6637,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Julie_Shanahan_,Undirected,6638,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Lara_Hernandorena_,Undirected,6639,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Leonor_Watling_,Undirected,6640,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Lola_Dueñas_,Undirected,6641,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Lola_García_,Undirected,6642,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Loles_León_,Undirected,6643,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Lucía_Barbadillo_,Undirected,6644,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Malou_Airaudo_,Undirected,6645,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Mamen_Segovia_,Undirected,6646,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Marina_Jiménez_,Undirected,6647,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Mariola_Fuentes_,Undirected,6648,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Marisa_Paredes_,Undirected,6649,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Martirio_,Undirected,6650,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Melanie_Maurin_,Undirected,6651,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Michael_Strecker_,Undirected,6652,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Michel_Ruben_,Undirected,6653,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Miguel_Ángel_Bolo_,Undirected,6654,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Natalia_Rook_,Undirected,6655,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Nazareth_Panadero_,Undirected,6656,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Paola_Dominguín_,Undirected,6657,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Paz_Vega_,Undirected,6658,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Pina_Bausch_,Undirected,6659,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Rainer_Behr_,Undirected,6660,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Raquel_Aguilera_,Undirected,6661,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Raquel_Rey_,Undirected,6662,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Raúl_Montes_,Undirected,6663,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Rayco_Cano_,Undirected,6664,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Regina_Advento_,Undirected,6665,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Roberto_Álvarez_,Undirected,6666,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Rosario_Flores_,Undirected,6667,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Ruth_Amarante_,Undirected,6668,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Sonia_Grande_,Undirected,6669,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Stephen_Brinkmann_,Undirected,6670,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Vicente_Palomo_,Undirected,6671,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Víctor_Matos_,Undirected,6672,Hable con ella,,1,Hable con ella,2002
_Joaquín_Abad_,_Yuyi_Beringola_,Undirected,6673,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_José_María_Yazpik_,Undirected,6674,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_José_Sancho_,Undirected,6675,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Joserra_Cadiñanos_,Undirected,6676,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Juan_Carlos_Martínez_Antuña_,Undirected,6677,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Juan_Fernández_,Undirected,6678,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Julie_Shanahan_,Undirected,6679,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Lara_Hernandorena_,Undirected,6680,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Leonor_Watling_,Undirected,6681,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Lola_Dueñas_,Undirected,6682,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Lola_García_,Undirected,6683,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Loles_León_,Undirected,6684,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Lucía_Barbadillo_,Undirected,6685,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Malou_Airaudo_,Undirected,6686,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Mamen_Segovia_,Undirected,6687,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Marina_Jiménez_,Undirected,6688,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Mariola_Fuentes_,Undirected,6689,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Marisa_Paredes_,Undirected,6690,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Martirio_,Undirected,6691,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Melanie_Maurin_,Undirected,6692,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Michael_Strecker_,Undirected,6693,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Michel_Ruben_,Undirected,6694,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Miguel_Ángel_Bolo_,Undirected,6695,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Natalia_Rook_,Undirected,6696,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Nazareth_Panadero_,Undirected,6697,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Paola_Dominguín_,Undirected,6698,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Paz_Vega_,Undirected,6699,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Pina_Bausch_,Undirected,6700,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Rainer_Behr_,Undirected,6701,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Raquel_Aguilera_,Undirected,6702,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Raquel_Rey_,Undirected,6703,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Raúl_Montes_,Undirected,6704,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Rayco_Cano_,Undirected,6705,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Regina_Advento_,Undirected,6706,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Roberto_Álvarez_,Undirected,6707,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Rosario_Flores_,Undirected,6708,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Ruth_Amarante_,Undirected,6709,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Sonia_Grande_,Undirected,6710,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Stephen_Brinkmann_,Undirected,6711,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Vicente_Palomo_,Undirected,6712,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Víctor_Matos_,Undirected,6713,Hable con ella,,1,Hable con ella,2002
_Jorge_Puerta_,_Yuyi_Beringola_,Undirected,6714,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_José_Sancho_,Undirected,6715,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Joserra_Cadiñanos_,Undirected,6716,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Juan_Carlos_Martínez_Antuña_,Undirected,6717,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Julie_Shanahan_,Undirected,6719,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Lara_Hernandorena_,Undirected,6720,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Loles_León_,Undirected,6724,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Lucía_Barbadillo_,Undirected,6725,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Malou_Airaudo_,Undirected,6726,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Mamen_Segovia_,Undirected,6727,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Marina_Jiménez_,Undirected,6728,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Mariola_Fuentes_,Undirected,6729,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Marisa_Paredes_,Undirected,6730,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Martirio_,Undirected,6731,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Melanie_Maurin_,Undirected,6732,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Michael_Strecker_,Undirected,6733,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Michel_Ruben_,Undirected,6734,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Miguel_Ángel_Bolo_,Undirected,6735,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Natalia_Rook_,Undirected,6736,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Nazareth_Panadero_,Undirected,6737,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Paola_Dominguín_,Undirected,6738,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Pina_Bausch_,Undirected,6740,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Rainer_Behr_,Undirected,6741,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Raquel_Aguilera_,Undirected,6742,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Raquel_Rey_,Undirected,6743,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Raúl_Montes_,Undirected,6744,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Rayco_Cano_,Undirected,6745,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Regina_Advento_,Undirected,6746,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Roberto_Álvarez_,Undirected,6747,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Rosario_Flores_,Undirected,6748,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Ruth_Amarante_,Undirected,6749,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Sonia_Grande_,Undirected,6750,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Stephen_Brinkmann_,Undirected,6751,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Vicente_Palomo_,Undirected,6752,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Víctor_Matos_,Undirected,6753,Hable con ella,,1,Hable con ella,2002
_José_María_Yazpik_,_Yuyi_Beringola_,Undirected,6754,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Joserra_Cadiñanos_,Undirected,6755,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Juan_Carlos_Martínez_Antuña_,Undirected,6756,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Juan_Fernández_,Undirected,6757,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Julie_Shanahan_,Undirected,6758,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Lara_Hernandorena_,Undirected,6759,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Leonor_Watling_,Undirected,6760,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Lola_Dueñas_,Undirected,6761,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Lola_García_,Undirected,6762,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Loles_León_,Undirected,6763,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Lucía_Barbadillo_,Undirected,6764,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Malou_Airaudo_,Undirected,6765,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Mamen_Segovia_,Undirected,6766,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Marina_Jiménez_,Undirected,6767,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Mariola_Fuentes_,Undirected,6768,Carne trémula,,2,Carne trémula,1997
_José_Sancho_,_Marisa_Paredes_,Undirected,6769,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Martirio_,Undirected,6770,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Melanie_Maurin_,Undirected,6771,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Michael_Strecker_,Undirected,6772,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Michel_Ruben_,Undirected,6773,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Miguel_Ángel_Bolo_,Undirected,6774,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Natalia_Rook_,Undirected,6775,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Nazareth_Panadero_,Undirected,6776,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Paola_Dominguín_,Undirected,6777,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Paz_Vega_,Undirected,6778,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Pina_Bausch_,Undirected,6779,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Rainer_Behr_,Undirected,6780,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Raquel_Aguilera_,Undirected,6781,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Raquel_Rey_,Undirected,6782,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Raúl_Montes_,Undirected,6783,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Rayco_Cano_,Undirected,6784,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Regina_Advento_,Undirected,6785,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Roberto_Álvarez_,Undirected,6786,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Rosario_Flores_,Undirected,6787,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Ruth_Amarante_,Undirected,6788,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Sonia_Grande_,Undirected,6789,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Stephen_Brinkmann_,Undirected,6790,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Vicente_Palomo_,Undirected,6791,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Víctor_Matos_,Undirected,6792,Hable con ella,,1,Hable con ella,2002
_José_Sancho_,_Yuyi_Beringola_,Undirected,6793,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Juan_Carlos_Martínez_Antuña_,Undirected,6794,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Juan_Fernández_,Undirected,6795,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Julie_Shanahan_,Undirected,6796,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Lara_Hernandorena_,Undirected,6797,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Leonor_Watling_,Undirected,6798,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Lola_Dueñas_,Undirected,6799,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Lola_García_,Undirected,6800,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Loles_León_,Undirected,6801,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Lucía_Barbadillo_,Undirected,6802,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Malou_Airaudo_,Undirected,6803,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Mamen_Segovia_,Undirected,6804,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Marina_Jiménez_,Undirected,6805,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Mariola_Fuentes_,Undirected,6806,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Marisa_Paredes_,Undirected,6807,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Martirio_,Undirected,6808,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Melanie_Maurin_,Undirected,6809,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Michael_Strecker_,Undirected,6810,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Michel_Ruben_,Undirected,6811,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Miguel_Ángel_Bolo_,Undirected,6812,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Natalia_Rook_,Undirected,6813,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Nazareth_Panadero_,Undirected,6814,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Paola_Dominguín_,Undirected,6815,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Paz_Vega_,Undirected,6816,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Pina_Bausch_,Undirected,6817,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Rainer_Behr_,Undirected,6818,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Raquel_Aguilera_,Undirected,6819,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Raquel_Rey_,Undirected,6820,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Raúl_Montes_,Undirected,6821,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Rayco_Cano_,Undirected,6822,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Regina_Advento_,Undirected,6823,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Roberto_Álvarez_,Undirected,6824,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Rosario_Flores_,Undirected,6825,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Ruth_Amarante_,Undirected,6826,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Sonia_Grande_,Undirected,6827,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Stephen_Brinkmann_,Undirected,6828,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Vicente_Palomo_,Undirected,6829,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Víctor_Matos_,Undirected,6830,Hable con ella,,1,Hable con ella,2002
_Joserra_Cadiñanos_,_Yuyi_Beringola_,Undirected,6831,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Juan_Fernández_,Undirected,6832,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Julie_Shanahan_,Undirected,6833,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Lara_Hernandorena_,Undirected,6834,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Leonor_Watling_,Undirected,6835,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Lola_Dueñas_,Undirected,6836,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Lola_García_,Undirected,6837,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Loles_León_,Undirected,6838,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Lucía_Barbadillo_,Undirected,6839,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Malou_Airaudo_,Undirected,6840,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Mamen_Segovia_,Undirected,6841,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Marina_Jiménez_,Undirected,6842,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Mariola_Fuentes_,Undirected,6843,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Marisa_Paredes_,Undirected,6844,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Martirio_,Undirected,6845,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Melanie_Maurin_,Undirected,6846,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Michael_Strecker_,Undirected,6847,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Michel_Ruben_,Undirected,6848,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Miguel_Ángel_Bolo_,Undirected,6849,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Natalia_Rook_,Undirected,6850,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Nazareth_Panadero_,Undirected,6851,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Paola_Dominguín_,Undirected,6852,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Paz_Vega_,Undirected,6853,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Pina_Bausch_,Undirected,6854,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Rainer_Behr_,Undirected,6855,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Raquel_Aguilera_,Undirected,6856,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Raquel_Rey_,Undirected,6857,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Raúl_Montes_,Undirected,6858,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Rayco_Cano_,Undirected,6859,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Regina_Advento_,Undirected,6860,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Roberto_Álvarez_,Undirected,6861,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Rosario_Flores_,Undirected,6862,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Ruth_Amarante_,Undirected,6863,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Sonia_Grande_,Undirected,6864,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Stephen_Brinkmann_,Undirected,6865,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Vicente_Palomo_,Undirected,6866,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Víctor_Matos_,Undirected,6867,Hable con ella,,1,Hable con ella,2002
_Juan_Carlos_Martínez_Antuña_,_Yuyi_Beringola_,Undirected,6868,Hable con ella,,1,Hable con ella,2002
_Juan_Fernández_,_Julie_Shanahan_,Undirected,6869,Hable con ella,,1,Hable con ella,2002
_Juan_Fernández_,_Lara_Hernandorena_,Undirected,6870,Hable con ella,,1,Hable con ella,2002
_Juan_Fernández_,_Lola_Dueñas_,Undirected,6872,Hable con ella,,1,Hable con ella,2002
